Signature.Subs.01	Signature.Subs.02	Signature.Subs.05	Signature.Subs.08	Signature.Subs.09	Signature.Subs.13	Signature.Subs.18	MM1	mutations
V0D57M_1_chr7_chr7-83177-47529511-gain	0.0928798987204503	0.0658134227960402	0.593487019081068	0	0.247819659402441	0	0	0	88
V0D57M_2_chr7_chr7-83177-47529511-gain	0.147169175596306	0	0.246842269446377	0	0.605988554957316	0	0	0	17
V0D57M_1_chr7_chr7-47921824-90494919-gain	0.0337619353303209	0.0469322966157252	0.774696770107993	0.144608997945961	0	0	0	0	110
V0D57M_2_chr7_chr7-47921824-90494919-gain	0.108604415647118	0	0.166021155917266	0.301245131822624	0.424129296612991	0	0	0	35
V0D58T_1_chr7_chr7-39982115-95030919-gain	0.0306943171053644	0.0719153647052353	0.352789415730456	0	0.276883896453802	0	0.128455034918453	0.139261971086689	154
V0D58T_2_chr7_chr7-39982115-95030919-gain	0.0572820595449677	0.0603538903480844	0.413992927462821	0	0.353846126331843	0	0.114524996312284	0	34
V0D583_1_chr8_chr8-38142459-126352634-gain	0.00000000313206889001521	0.0908659449675363	0.310110727730454	0.33065916381625	0.26836416035369	0	0	0	94
PD26410_1_chr8_chr8-115052822-146247825-gain	0.00000000000302627219738495	0.0352195140665392	0.562665598215111	0	0.402114887715323	0	0	0	40
MMRC006BBM_2_chr8_chr8-161635-23651993-gain	0.00000000000000000000699948025657082	0	0.367287929014168	0.58082616371994	0	0.051885907265892	0	0	20
V0D583_2_chr8_chr8-38142459-126352634-gain	0.000000000000000000000718183499405947	0	0.427171893792882	0.240972496749018	0.331855609458101	0	0	0	49
MMRC006BBM_1_chr8_chr8-161635-23651993-gain	0.0322160691078304	0.318940002858823	0.501756598944468	0	0	0.147087329088878	0	0	126
PD26410_2_chr8_chr8-115052822-146247825-gain	0.00000000000000000000000000000000000000843180574395241	0.0568218164252041	0.645271255257037	0	0.297906928317759	0	0	0	34
V0D58T_1_chr8_chr8-103774503-124232660-gain	0.0000000000113610920864404	0	0.727189713840867	0	0	0	0	0.272810286147772	38
V0D58T_2_chr8_chr8-103774503-124232660-gain	0.0000361906541898699	0	0.368904604356434	0	0.457439064036908	0	0.173620140952468	0	22
PD26407_1_chr9_chr9-203761-141068960-gain	0.089103138600374	0	0.423159166305514	0.219356929597984	0.268380765496127	0	0	0	85
PD26435_1_chr9_chr9-203761-141069765-gain	0.00000388491523613208	0.0440588421764716	0.3925348529523	0.426405677894417	0.136996742061576	0	0	0	232
PD26411_1_chr9_chr9-203761-141058424-gain	0.0643547131177942	0	0.612292174494603	0.0823034157910568	0.163579457227451	0	0	0.0774702393690949	109
PD26411_2_chr9_chr9-203761-141058424-gain	0.138095375461704	0.0367159645808233	0.37138330881577	0	0.453805351141702	0	0	0	72
MMRC0244BM_2_chr9_chr9-203761-141069463-gain	0.125919065273378	0	0.448029346672996	0	0.426051588053626	0	0	0	72
PD26429_2_chr9_chr9-207454-101427210-gain	0.0802089037227407	0.0478704776519418	0.161944003221712	0	0.709976615403605	0	0	0	31
MMRC00GABM_1_chr9_chr9-22734024-115292080-gain	0.000118121728922074	0.0473921061492023	0.561708296114024	0.217479840522742	0.173301635485109	0	0	0	95
MMRC0244BM_1_chr9_chr9-203761-141069463-gain	0.0731231009472396	0	0.47189722561464	0	0.454979673438121	0	0	0	155
PD26435_2_chr9_chr9-203761-141069765-gain	0.0204262916125532	0	0.212085885244252	0.2233104044239	0.497208220624141	0.046969198095153	0	0	24
PD26429_1_chr9_chr9-207454-101427210-gain	0.103553823389063	0.0832559984007065	0.813190178210231	0	0	0	0	0	122
PD26407_2_chr9_chr9-203761-141068960-gain	0.0000000000000000000000000000000000000000000000000000122866871146101	0	0.0985228091146313	0	0.901477190885369	0	0	0	14
PD26408_2_chr9_chr9-203937-141068960-gain	0.0391517063034135	0	0.26579353166312	0	0.695054762033467	0	0	0	58
MMRC02GIBM_1_chr9_chr9-38613282-141066491-gain	0.0629063960394759	0	0.766671290387432	0	0.170422313573092	0	0	0	79
PD26410_1_chr9_chr9-75944865-141031439-gain	0.0965995963601283	0.102765148911238	0.695029763262441	0	0	0	0.105605491466192	0	120
PD26415_1_chr9_chr9-245332-141069765-gain	0.0175536823504252	0	0.466926899157789	0	0.445132317576535	0	0.0703871009152504	0	52
MMRC02GIBM_2_chr9_chr9-38613282-141066491-gain	0.18556092300035	0	0.589091234834785	0	0.225347842164865	0	0	0	34
V0D58T_1_chr9_chr9-7208612-131803330-gain	0.0214698095540506	0.100900175085324	0.476922710666797	0	0	0	0.172967858623417	0.227739446070411	238
PD26415_2_chr9_chr9-245332-141069765-gain	0.0000151382237321674	0	0.332247916852006	0	0.41814597676512	0	0.249590968159142	0	45
PD26410_2_chr9_chr9-75944865-141031439-gain	0.375114925488581	0.0744520864828589	0.0019017916573606	0	0.324357290824304	0	0.224173905546896	0	14
PD26408_1_chr9_chr9-203937-141068960-gain	0.0818207590981027	0	0.556817306762199	0.1484753686409	0.212886565498798	0	0	0	89
PD26400_2_chr9_chr9-8973897-36861819-gain	0.0376942999859018	0	0.290760378564045	0	0.671545321450053	0	0	0	21
PD26400_1_chr9_chr9-8973897-36861819-gain	0.0602644822718322	0.053464351619283	0.27605991798757	0.349770668158744	0.260440579962571	0	0	0	73
PD26403_1_chr9_chr9-203761-141058424-gain	0.0648168035571937	0	0.477955788276275	0.176131053280308	0.281096354886222	0	0	0	186
V0D58T_2_chr9_chr9-7208612-131803330-gain	0.152917634488518	0	0.481973316475163	0	0.365109049036319	0	0	0	31
MMRC00GABM_2_chr9_chr9-22734024-115292080-gain	0.00849162569622323	0	0.442423132583562	0	0.549085241720215	0	0	0	30
PD26403_2_chr9_chr9-203761-141058424-gain	0.109248167158974	0	0.533421509144011	0	0.357330323697015	0	0	0	75
V0D57M_1_chr9_chr9-203761-141068960-gain	0.0250209748363171	0.0829934937885231	0.651618707692456	0	0.240366823682704	0	0	0	152
V0D57M_2_chr9_chr9-203761-141068960-gain	0.0261990742903716	0	0.433391712772471	0	0.540409212937157	0	0	0	27
V0D57M_1_chr9_chr9-82130427-141068960-gain	0.0661508138676248	0.0286788735189983	0.790909242653809	0.114261069959568	0	0	0	0	134
V0D57M_2_chr9_chr9-82130427-141068960-gain	0.0936688375792172	0.115007064516	0.498553762137688	0	0.292770335767094	0	0	0	20
PD26424_1_chr9_chr9-204850-119304002-gain	0.0356010105733721	0.108483894382025	0.524396379810245	0.141839799026127	0.189678916208231	0	0	0	230
PD26424_2_chr9_chr9-204850-119304002-gain	0.0459975988954491	0.0300745827321857	0.0535550007080572	0	0.870372817664308	0	0	0	82
PD26416_1_chr9_chr9-32934762-141068960-gain	0.0752204364235654	0	0.711821218527779	0.212958345048656	0	0	0	0	75
PD26416_2_chr9_chr9-32934762-141068960-gain	0.0429320181954071	0	0.695968865162104	0	0.261099116642489	0	0	0	12
MMRC01Q1BM_1_chr9_chr9-89245979-125775860-gain	0.0317432804264121	0	0.729578929484223	0	0.238677790089365	0	0	0	67
MMRC01Q1BM_2_chr9_chr9-89245979-125775860-gain	0.000000174366154783207	0	0.999999825633845	0	0	0	0	0	15
MMRC01YHBM_1_chr9_chr9-203937-141006014-gain	0.0623364507607201	0	0.93766354923928	0	0	0	0	0	96
MMRC01YHBM_2_chr9_chr9-203937-141006014-gain	0.162593853203355	0	0.132649425784196	0	0.379864274220487	0	0.324892446791962	0	31
PD26429_1_chr9_chr9-101939607-141058424-gain	0.110021748901387	0	0.725298184671806	0	0.164680066426807	0	0	0	65
MMRC01Q1BM_1_chr9_chr9-10200430-88754673-gain	0.0329737543669356	0.0517439002153058	0.636064455045983	0.279217890371776	0	0	0	0	72
MMRC01Q1BM_2_chr9_chr9-10200430-88754673-gain	0.0668658923504819	0.0461988028573512	0.167107199810627	0.195485559966569	0.524342545014971	0	0	0	35
PD26429_2_chr9_chr9-101939607-141058424-gain	0.140631222042593	0	0.485659359593539	0	0.373709418363869	0	0	0	13
